Estructura,Tècnica de construcció,Nomenclatura del castell,Nomenclatura alternativa del castell,Alteració,Índex Joc,Coord X,Coord Y,Índex Gran TpC,Coord X,Coord Y,Índex TpC,Coord,,Pisos d’alçada,Denominació del castell,Denominació alternativa del castell,Sobrenom del castel,Sobrenom alternatiu del castell,Puntuació Concurs / castell carregat,Puntuació Concurs / castell descarregat,Estat,Núm de castellers òptim,Alçada aproximada del castell (metres),Pes estimat del castell (kg),Pes estimat del tronc del castell sobre el peu (kg),Temps total d’execució de castell carregat*,Temps total d’execució de castell descarregat*,Gamma del castell,Gamma del castell detallada,Gamma del castell,Gamma del castell detallada,Gamma del castell,Gamma del castell detallada,carregat,descarregat,carregat,descarregat,carregat,descarregat,carregat,descarregat,Enllaç Viquipèdia en català,descarregat,carregat,TOTAL Núm de colles que l’han dut a terme/intentat,Núm de castells descarregats,Núm de castells carregats,Núm d’intents,Núm d’intents desmuntats,Núm de castells assolits,Núm de castells no assolits,Núm de castells caiguts,TOTAL castells,número de baixos òptim,número d’agulles òptim,número de crosses òptim,número de contraforts òptim,número de daus/vents/mà i mà òptim,número de laterals/girats òptim,número de primeres mans òptim,número de taps òptim,Núm òptim  total castellers pinya,número de baixos òptim,número de segons òptim,número de terços òptim,número de quarts òptim,número de cinquens òptim,número de sisens òptim,número de setens òptim,número de vuitens òptim,número de novens òptim,número de desens òptim,número d’onzens òptim,número de dotzens òptim,Núm òptim  total castellers tronc,número de dosos òptim,número d’acotxadors òptim,número d’enxanetes òptim,Núm òptim  total castellers pom,,,Entrada de baixos,Entrada de segons,Entrada de terços,Entrada de quarts,Entrada de quints/cinquens,Entrada de sisens,Entrada de vuitens,Entrada de novens,Entrada de desens,Entrada d’onzens,Entrada de dotzens,Entrada de dosos,Entrada d’acotxador/aixecador/cassoleta,Entrada d’enxaneta,Entrada baix del pilar/agulla,Entrada segon del pilar/agulla,Entrada terç del pilar/agulla,Entrada quart del pilar/agulla,Entrada quint del pilar/agulla,Entrada sisè del pilar/agulla,Entrada setè del pilar/agulla,Entrada vuitè del pilar/agulla,Entrada novè del pilar/agulla,Entrada desè del pilar/agulla,Entrada onzè del pilar/agulla,Entrada dotzè del pilar/agulla,Entrada enxaneta del pilar/agulla,Primera aleta,Segona aleta,Tercera aleta,Quarta aleta,Temps total d’execució de castell carregat,Sortida d’enxaneta,Sortida d’acotxador/aixecador/cassoleta,Sortida de dosos,Sortida de dotzens,Sortida d’onzens,Sortida de desens,Sortida de novens,Sortida de vuitens,Sortida de setens,Sortida de sisens,Sortida de quints/cinquens,Sortida de quarts,Sortida de terços,Sortida de segons,Sortida de baixos,Sortida enxaneta del pilar/agulla,Sortida dotzè del pilar/agulla,Sortida onzè del pilar/agulla,Sortida desè del pilar/agulla,Sortida novè del pilar/agulla,Sortida vuitè del pilar/agulla,Sortida setè del pilar/agulla,Sortida sisè del pilar/agulla,Sortida quint del pilar/agulla,Sortida quart del pilar/agulla,Sortida terç del pilar/agulla,Sortida segon del pilar/agulla,Sortida baix del pilar/agulla,Temps total d’execució de castell descarregat
el deu,bàsic,10d5,,,1535,,,172,,,,,,5,deu de cinc,,,,sense puntuació,sense puntuació,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1536+AV1536,=AW1536+AX1536,=AV1536+AW1536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d5n,,♯,1536,,,173,,,,,,5,deu de cinc net,,,,sense puntuació,sense puntuació,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1537+AV1537,=AW1537+AX1537,=AV1537+AW1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d6,,,1537,,,174,,,70,C21F3,,6,deu de sis,,,,sense puntuació,sense puntuació,inèdit,118,"5,55",7670,1540,sense dades,sense dades,gamma de sis,gamma alta de sis,,,,,,,,,,,,,,,,,0,0,0,0,=AU1538+AV1538,=AW1538+AX1538,=AV1538+AW1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d6n,,♯,1538,,,175,,,,,,6,deu de sis net,,,,sense puntuació,sense puntuació,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1539+AV1539,=AW1539+AX1539,=AV1539+AW1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d7f,,♭,1539,,,,,,,,,7,deu de set amb folre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1540+AV1540,=AW1540+AX1540,=AV1540+AW1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d7,,,1540,,,176,,,71,C21F4,,7,deu de set,,,,sense puntuació,sense puntuació,assolit,124,"6,9",8060,2190,"1m 50,039s ","2m 29,017s ",gamma de set,gamma alta de set,,,,,,,,,,,,,,,,,2,0,0,0,=AU1541+AV1541,=AW1541+AX1541,=AV1541+AW1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d7n,,♯,1541,,,,,,,,,7,deu de set net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1542+AV1542,=AW1542+AX1542,=AV1542+AW1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d8f,,♭,1542,,,,,,,,,8,deu de vuit amb folre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1543+AV1543,=AW1543+AX1543,=AV1543+AW1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d8,,,1543,,,177,,,,,,8,deu de vuit,,,,sense puntuació,sense puntuació,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1544+AV1544,=AW1544+AX1544,=AV1544+AW1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d8n,,♯,1544,,,,,,,,,8,deu de vuit net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1545+AV1545,=AW1545+AX1545,=AV1545+AW1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d9fmp,,"♭♭
♭",1545,,,,,,,,,9,"deu de nou amb folre, manilles i puntals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1546+AV1546,=AW1546+AX1546,=AV1546+AW1546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d9fm,,♭,1546,,,,,,,,,9,deu de nou amb folre i manilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1547+AV1547,=AW1547+AX1547,=AV1547+AW1547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d9f,,,1547,,,,,,,,,9,deu de nou amb folre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1548+AV1548,=AW1548+AX1548,=AV1548+AW1548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d9,,♯,1548,,,,,,,,,9,deu de nou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1549+AV1549,=AW1549+AX1549,=AV1549+AW1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d9n,,♯♯,1549,,,,,,,,,9,deu de nou net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1550+AV1550,=AW1550+AX1550,=AV1550+AW1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d10fmpa,,"♭♭
♭",1550,,,,,,,,,10,"deu de deu amb folre, manilles, puntals i ajuts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1551+AV1551,=AW1551+AX1551,=AV1551+AW1551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d10fmp,,♭,1551,,,,,,,,,10,"deu de deu amb folre, manilles i puntals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1552+AV1552,=AW1552+AX1552,=AV1552+AW1552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d10fm,,,1552,,,,,,,,,10,deu de deu amb folre i manilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1553+AV1553,=AW1553+AX1553,=AV1553+AW1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d10f,,♯,1553,,,,,,,,,10,deu de deu amb folre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1554+AV1554,=AW1554+AX1554,=AV1554+AW1554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d10,,♯♯,1554,,,,,,,,,10,deu de deu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1555+AV1555,=AW1555+AX1555,=AV1555+AW1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d10n,,♯♯♯,1555,,,,,,,,,10,deu de deu net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1556+AV1556,=AW1556+AX1556,=AV1556+AW1556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d11fmpal,,"♭♭
♭",1556,,,,,,,,,11,"deu d’onze amb folre, manilles, puntals, ajuts i llargs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1557+AV1557,=AW1557+AX1557,=AV1557+AW1557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d11fmpa,,♭,1557,,,,,,,,,11,"deu d’onze amb folre, manilles, puntals i ajuts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1558+AV1558,=AW1558+AX1558,=AV1558+AW1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d11fmp,,,1558,,,,,,,,,11,"deu d’onze amb folre, manilles i puntals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1559+AV1559,=AW1559+AX1559,=AV1559+AW1559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d11fm,,♯,1559,,,,,,,,,11,deu d’onze amb folre i manilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1560+AV1560,=AW1560+AX1560,=AV1560+AW1560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d11f,,♯♯,1560,,,,,,,,,11,deu d’onze amb folre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1561+AV1561,=AW1561+AX1561,=AV1561+AW1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d11,,♯♯♯,1561,,,,,,,,,11,deu d’onze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1562+AV1562,=AW1562+AX1562,=AV1562+AW1562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d12fmpals,,"♭♭
♭",1562,,,,,,,,,12,"deu de dotze amb folre, manilles, puntals, ajuts, llargs i salts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1563+AV1563,=AW1563+AX1563,=AV1563+AW1563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d12fmpal,,♭,1563,,,,,,,,,12,"deu de dotze amb folre, manilles, puntals, ajuts i llargs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1564+AV1564,=AW1564+AX1564,=AV1564+AW1564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d12fmpa,,,1564,,,,,,,,,12,"deu de dotze amb folre, manilles, puntals i ajuts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1565+AV1565,=AW1565+AX1565,=AV1565+AW1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d12fmp,,♯,1565,,,,,,,,,12,"deu de dotze amb folre, manilles i puntals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1566+AV1566,=AW1566+AX1566,=AV1566+AW1566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d12fm,,♯♯,1566,,,,,,,,,12,deu de dotze amb folre i manilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1567+AV1567,=AW1567+AX1567,=AV1567+AW1567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d12f,,♯♯♯,1567,,,,,,,,,12,deu de dotze amb folre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1568+AV1568,=AW1568+AX1568,=AV1568+AW1568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d13fmpalsb,,"♭♭
♭",1568,,,,,,,,,13,"deu de tretze amb folre, manilles, puntals, ajuts, llargs, salts i bigues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1569+AV1569,=AW1569+AX1569,=AV1569+AW1569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d13fmpals,,♭,1569,,,,,,,,,13,"deu de tretze amb folre, manilles, puntals, ajuts, llargs i salts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1570+AV1570,=AW1570+AX1570,=AV1570+AW1570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d13fmpal,,,1570,,,,,,,,,13,"deu de tretze amb folre, manilles, puntals, ajuts i llargs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1571+AV1571,=AW1571+AX1571,=AV1571+AW1571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d13fmpa,,♯,1571,,,,,,,,,13,"deu de tretze amb folre, manilles, puntals i ajuts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1572+AV1572,=AW1572+AX1572,=AV1572+AW1572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d13fmp,,♯♯,1572,,,,,,,,,13,"deu de tretze amb folre, manilles i puntals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1573+AV1573,=AW1573+AX1573,=AV1573+AW1573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d13fm,,♯♯♯,1573,,,,,,,,,13,deu de tretze amb folre i manilles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1574+AV1574,=AW1574+AX1574,=AV1574+AW1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d14fmpalsbt,,"♭♭
♭",1574,,,,,,,,,14,"deu de catorze amb folre, manilles, puntals, ajuts, llargs, salts, bigues i terrats",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1575+AV1575,=AW1575+AX1575,=AV1575+AW1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d14fmpalsb,,♭,1575,,,,,,,,,14,"deu de catorze amb folre, manilles, puntals, ajuts, llargs, salts i bigues",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1576+AV1576,=AW1576+AX1576,=AV1576+AW1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d14fmpals,,,1576,,,,,,,,,14,"deu de catorze amb folre, manilles, puntals, ajuts, llargs i salts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1577+AV1577,=AW1577+AX1577,=AV1577+AW1577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d14fmpal,,♯,1577,,,,,,,,,14,"deu de catorze amb folre, manilles, puntals, ajuts i llargs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1578+AV1578,=AW1578+AX1578,=AV1578+AW1578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d14fmpa,,♯♯,1578,,,,,,,,,14,"deu de catorze amb folre, manilles, puntals i ajuts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1579+AV1579,=AW1579+AX1579,=AV1579+AW1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,bàsic,10d14fmp,,♯♯♯,1579,,,,,,,,,14,"deu de catorze amb folre, manilles i puntals",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1580+AV1580,=AW1580+AX1580,=AV1580+AW1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,amb l’agulla,10d5a,,,1580,,,,,,,,,5,deu de cinc amb l'agulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1581+AV1581,=AW1581+AX1581,=AV1581+AW1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,amb l’agulla,10d5na,,♯,1581,,,178,,,,,,5,deu de cinc net amb l'agulla,,,,sense puntuació,sense puntuació,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1582+AV1582,=AW1582+AX1582,=AV1582+AW1582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,amb l’agulla,10d6a,,,1582,,,179,,,,,,6,deu de sis amb l'agulla,,,,sense puntuació,sense puntuació,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1583+AV1583,=AW1583+AX1583,=AV1583+AW1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,amb l’agulla,10d6na,,♯,1583,,,180,,,,,,6,deu de sis net amb l'agulla,,,,sense puntuació,sense puntuació,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1584+AV1584,=AW1584+AX1584,=AV1584+AW1584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,amb l’agulla,10d7fa,,♭,1584,,,,,,,,,7,deu de set amb folre amb l'agulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1585+AV1585,=AW1585+AX1585,=AV1585+AW1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,amb l’agulla,10d7a,,,1585,,,181,,,,,,7,deu de set amb l'agulla,,,,sense puntuació,sense puntuació,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1586+AV1586,=AW1586+AX1586,=AV1586+AW1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,amb l’agulla,10d7na,,♯,1586,,,,,,,,,7,deu de set net amb l'agulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1587+AV1587,=AW1587+AX1587,=AV1587+AW1587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,amb l’agulla,10d8fa,,♭,1587,,,,,,,,,8,deu de vuit amb folre amb l'agulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1588+AV1588,=AW1588+AX1588,=AV1588+AW1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,amb l’agulla,10d8a,,,1588,,,,,,,,,8,deu de vuit amb l'agulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1589+AV1589,=AW1589+AX1589,=AV1589+AW1589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,amb l’agulla,10d8na,,♯,1589,,,,,,,,,8,deu de vuit net amb l'agulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1590+AV1590,=AW1590+AX1590,=AV1590+AW1590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,amb l’agulla,10d9fmpa,,"♭♭
♭",1590,,,,,,,,,9,"deu de nou amb folre, manilles i puntals amb l'agulla",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1591+AV1591,=AW1591+AX1591,=AV1591+AW1591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,amb l’agulla,10d9fma,,♭,1591,,,,,,,,,9,deu de nou amb folre i manilles amb l'agulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1592+AV1592,=AW1592+AX1592,=AV1592+AW1592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
el deu,amb l’agulla,10d9fa,,,1592,,,,,,,,,9,deu de nou amb folre amb l'agulla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,=AU1593+AV1593,=AW1593+AX1593,=AV1593+AW1593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
